"date","winner","loser"
"2020.12.18","김동우","이현준"
"2020.12.18","최은규","서능욱"
"2020.12.18","김승준","김경은"
"2020.12.18","이 연","김지명"
"2020.12.18","이태현","유창주"
"2020.12.18","오병우","김동우"
"2020.12.18","윤찬희","서능욱"
"2020.12.18","한상조","이호승"
"2020.12.18","이원도","김선기"
"2020.12.18","강지훈","김선기"
"2020.12.18","판인","차오샤오양"
"2020.12.18","쑨텅위","청자예"
"2020.12.18","커제","나 현"
"2020.12.18","투샤오위","랴오싱원"
"2020.12.18","왕쩌진","장치룬"
"2020.12.18","탕웨이싱","퉁멍청"
"2020.12.18","셰얼하오","탄샤오"
"2020.12.18","장타오(濤)","천정쉰"
"2020.12.18","쉬자양","허위한"
"2020.12.18","구쯔하오","리쉬안하오"
"2020.12.18","변상일","양딩신"
"2020.12.18","양카이원","리샹위"
"2020.12.18","이링타오","자오천위"
"2020.12.18","장웨이제","미위팅"
"2020.12.18","황윈쑹","저우루이양"
"2020.12.18","천셴(賢)","판팅위"
"2020.12.18","박영훈","문민종"
"2020.12.18","박상진","백현우"
"2020.12.18","김지석","박승화"
"2020.12.18","김정현","설현준"
"2020.12.18","이원영","안성준"
"2020.12.17","박지영","김일환"
"2020.12.17","김준석","박지현"
"2020.12.17","최민서","김미리"
"2020.12.17","차주혜","유병호"
"2020.12.17","안정기","이태현"
"2020.12.17","정두호","김승준"
"2020.12.17","윤찬희","김지명"
"2020.12.17","정두호","최은규"
"2020.12.17","안정기","김동우"
"2020.12.17","강지범","강지훈"
"2020.12.17","이재성","조완규"
"2020.12.17","이원도","김상윤"
"2020.12.17","조완규","강지범"
"2020.12.17","진시영","한상조"
"2020.12.17","판인","랴오싱원"
"2020.12.17","커제","차오샤오양"
"2020.12.17","쑨텅위","천이춘"
"2020.12.17","나 현","투샤오위"
"2020.12.17","셰얼하오","퉁멍청"
"2020.12.17","장치룬","왕쩌진"
"2020.12.17","탄샤오","탕웨이싱"
"2020.12.17","장타오(濤)","천정쉰"
"2020.12.17","양딩신","쉬자양"
"2020.12.17","리샹위","펑리야오"
"2020.12.17","변상일","허위한"
"2020.12.17","리쉬안하오","구쯔하오"
"2020.12.17","천셴(賢)","저우루이양"
"2020.12.17","황윈쑹","이링타오"
"2020.12.17","장웨이제","미위팅"
"2020.12.17","판팅위","황신"
"2020.12.17","변상일","나 현"
"2020.12.17","한승주","최광호"
"2020.12.17","심재익","최철한"
"2020.12.17","최 정","박건호"
"2020.12.17","이창석","이영구"
"2020.12.16","심재익","박진솔"
"2020.12.16","이원영","강승민"
"2020.12.16","변상일","곽원근"
"2020.12.16","나 현","윤현석"
"2020.12.16","진시영","박종훈"
"2020.12.16","허 진","김준석"
"2020.12.16","박창명","윤예성"
"2020.12.16","김종수","김성진"
"2020.12.16","유창주","이현준"
"2020.12.16","정두호","이태현"
"2020.12.16","정두호","김경은"
"2020.12.16","한우진","황재연"
"2020.12.16","이승준","김선기"
"2020.12.16","한상조","백현우"
"2020.12.16","스웨","판인"
"2020.12.16","신민준","쑨텅위"
"2020.12.16","타오신란","커제"
"2020.12.16","투샤오위","룽이"
"2020.12.16","퉁멍청","후야오위"
"2020.12.16","황밍위","장치룬"
"2020.12.16","왕싱하오","탄샤오"
"2020.12.16","리웨이칭","장타오(濤)"
"2020.12.16","퉈자시","리샹위"
"2020.12.16","천하오(浩)","셰허"
"2020.12.16","양딩신","천야오예"
"2020.12.16","리쉬안하오","강동윤"
"2020.12.16","천셴(賢)","샤천쿤"
"2020.12.16","우광야","자오천위"
"2020.12.16","미위팅","딩하오"
"2020.12.16","이동훈","황윈쑹"
"2020.12.16","김상천","박재근"
"2020.12.16","신재원","오병우"
"2020.12.16","이호범","한상훈"
"2020.12.15","김미리","권갑용"
"2020.12.15","최민서","권갑용"
"2020.12.15","배준희","권갑용"
"2020.12.15","이현욱","권갑용"
"2020.12.15","윤찬희","안정기"
"2020.12.15","이재성","김상윤"
"2020.12.15","최 정","김채영"
"2020.12.15","이창석","한상조"
"2020.12.15","김세동","진시영"
"2020.12.15","나 현","김진훈"
"2020.12.15","박진솔","신민준"
"2020.12.15","변상일","안조영"
"2020.12.15","이동훈","한웅규"
"2020.12.14","한상훈","박상진"
"2020.12.14","박진영","김선기"
"2020.12.14","타오신란","투샤오위"
"2020.12.14","커제","룽이"
"2020.12.14","판인","스웨"
"2020.12.14","쑨텅위","신민준"
"2020.12.14","장치룬","후야오위"
"2020.12.14","퉁멍청","황밍위"
"2020.12.14","리웨이칭","장타오(濤)"
"2020.12.14","탄샤오","왕싱하오"
"2020.12.14","강동윤","리샹위"
"2020.12.14","리쉬안하오","천야오예"
"2020.12.14","셰허","차이징"
"2020.12.14","퉈자시","양딩신"
"2020.12.14","천셴(賢)","샤천쿤"
"2020.12.14","황윈쑹","우광야"
"2020.12.14","딩하오","자오천위"
"2020.12.14","이동훈","미위팅"
"2020.12.14","최 정","김채영"
"2020.12.13","김희수","주형욱"
"2020.12.13","금지우","이춘규"
"2020.12.13","김세동","김성진"
"2020.12.13","변상일","백현우"
"2020.12.13","김정현","최광호"
"2020.12.13","최철한","안성준"
"2020.12.13","이창석","박영훈"
"2020.12.13","박건호","박승화"
"2020.12.13","쉬자양","차오샤오양"
"2020.12.13","구쯔하오","청자예"
"2020.12.13","변상일","랴오싱원"
"2020.12.13","천이춘","펑리야오"
"2020.12.13","황징위안","한이저우"
"2020.12.13","멍타이링","리저"
"2020.12.13","김지석","리청선"
"2020.12.13","천쯔젠","왕스이"
"2020.12.13","타오신란","랴오위안허"
"2020.12.13","구링이","룽이"
"2020.12.13","박정환","스웨"
"2020.12.13","당이페이","신민준"
"2020.12.13","천셴(賢)","리위앙"
"2020.12.13","셰얼하오","황윈쑹"
"2020.12.13","미위팅","탕웨이싱"
"2020.12.13","왕쩌진","자오천위"
"2020.12.13","리샹위","퉈자시"
"2020.12.13","리쉬안하오","장창"
"2020.12.13","천야오예","양딩신"
"2020.12.13","강동윤","허위한"
"2020.12.13","시바노 도라마루","퉁멍청"
"2020.12.13","판팅위","장타오(濤)"
"2020.12.13","장웨이제","탄샤오"
"2020.12.13","장치룬","이링타오"
"2020.12.13","왕싱하오","이동훈"
"2020.12.13","후야오위","우광야"
"2020.12.13","리웨이칭","딩하오"
"2020.12.13","샤천쿤","황밍위"
"2020.12.13","셰커","쑨텅위"
"2020.12.13","리친청","판인"
"2020.12.13","신진서","커제"
"2020.12.13","투샤오위","롄샤오"
"2020.12.12","김형우","김민호"
"2020.12.12","박영롱","현유빈"
"2020.12.12","송규상","이현준"
"2020.12.12","오정아","박창명"
"2020.12.12","백찬희","오유진"
"2020.12.12","김진휘","이원도"
"2020.12.12","강승민","백홍석"
"2020.12.12","이창호","조한승"
"2020.12.12","신진서","문유빈"
"2020.12.12","김명훈","이태현"
"2020.12.12","원성진","이동훈"
"2020.12.12","샤천쿤","루리옌"
"2020.12.12","리친청","지샹"
"2020.12.12","딩하오","롄샤오"
"2020.12.12","우광야","셰커"
"2020.12.12","탄샤오","왕싱하오"
"2020.12.12","황밍위","장타오(濤)"
"2020.12.12","리웨이칭","퉁멍청"
"2020.12.12","후야오위","장치룬"
"2020.12.12","리샹위","저우루이양"
"2020.12.12","판팅위","허위한"
"2020.12.12","양딩신","장웨이제"
"2020.12.12","이링타오","리쉬안하오"
"2020.12.12","탕웨이싱","천하오(浩)"
"2020.12.12","천야오예","천정쉰"
"2020.12.12","셰얼하오","퉈자시"
"2020.12.12","강동윤","왕쩌진"
"2020.12.12","미위팅","랴오위안허"
"2020.12.12","천셴(賢)","구링이"
"2020.12.12","박정환","자오천위"
"2020.12.12","황윈쑹","당이페이"
"2020.12.12","스웨","천쯔젠"
"2020.12.12","룽이","딩스슝"
"2020.12.12","김지석","타오신란"
"2020.12.12","한이저우","션페이란"
"2020.12.12","황징위안","천이춘"
"2020.12.12","멍타이링","랴오싱원"
"2020.12.12","나 현","왕스이"
"2020.12.12","리청선","청자예"
"2020.12.12","투샤오위","변상일"
"2020.12.12","펑리야오","쑨텅위"
"2020.12.12","커제","구쯔하오"
"2020.12.12","쉬자양","판인"
"2020.12.11","허영호","김정현"
"2020.12.11","서중휘","정우진"
"2020.12.11","김지명","오병우"
"2020.12.11","진시영","송상훈"
"2020.12.11","박상진","이재성"
"2020.12.11","이원영","한태희"
"2020.12.11","김세동","이영구"
"2020.12.11","원성진","이현호"
"2020.12.11","전영규","양우석"
"2020.12.11","최철한","박영훈"
"2020.12.11","김진휘","최현재"
"2020.12.11","안성준","김선기"
"2020.12.11","김명훈","김성진"
"2020.12.11","박재근","황진형"
"2020.12.11","이원도","박종훈"
"2020.12.11","이창석","백대현"
"2020.12.11","박건호","송지훈"
"2020.12.11","한승주","허 진"
"2020.12.11","안정기","송지훈"
"2020.12.11","박정환","강동윤"
"2020.12.11","신민준","윤준상"
"2020.12.11","박하민","박진솔"
"2020.12.11","강유택","허영호"
"2020.12.11","리청선","펑리야오"
"2020.12.11","구쯔하오","멍타이링"
"2020.12.11","변상일","왕스이"
"2020.12.11","쉬자양","황징위안"
"2020.12.11","타오신란","차오샤오양"
"2020.12.11","청자예","션페이란"
"2020.12.11","랴오싱원","스웨"
"2020.12.11","룽이","나 현"
"2020.12.11","천셴(賢)","리저"
"2020.12.11","자오천위","한이저우"
"2020.12.11","김지석","미위팅"
"2020.12.11","황윈쑹","딩스슝"
"2020.12.11","천야오예","랴오위안허"
"2020.12.11","박정환","장창"
"2020.12.11","당이페이","강동윤"
"2020.12.11","구링이","퉈자시"
"2020.12.11","왕쩌진","이링타오"
"2020.12.11","탕웨이싱","저우루이양"
"2020.12.11","셰얼하오","판팅위"
"2020.12.11","장웨이제","천정쉰"
"2020.12.11","리샹위","후야오위"
"2020.12.11","황밍위","리쉬안하오"
"2020.12.11","리웨이칭","양딩신"
"2020.12.11","왕싱하오","허위한"
"2020.12.11","롄샤오","퉁멍청"
"2020.12.11","장타오(濤)","리친청"
"2020.12.11","신진서","장치룬"
"2020.12.11","셰커","탄샤오"
"2020.12.11","샤천쿤","쑨텅위"
"2020.12.11","판인","이동훈"
"2020.12.11","딩하오","커제"
"2020.12.11","투샤오위","우광야"
"2020.12.10","서중휘","이도현"
"2020.12.10","권효진(여)","김수진"
"2020.12.10","김승준","오병우"
"2020.12.10","심재익","설현준"
"2020.12.10","한승주","문민종"
"2020.12.10","김지석","이영구"
"2020.12.10","이원영","나 현"
"2020.12.10","최 정","박상진"
"2020.12.10","진시영","오정아"
"2020.12.10","한승주","한우진"
"2020.12.10","신민준","유창주"
"2020.12.10","원성진","김현찬"
"2020.12.10","이현호","한상조"
"2020.12.10","양우석","조승아"
"2020.12.10","전영규","위태웅"
"2020.12.10","최철한","최병환"
"2020.12.10","박영훈","류동완"
"2020.12.10","최현재","김상인"
"2020.12.10","김진휘","최홍윤"
"2020.12.10","김선기","이호범"
"2020.12.10","안성준","주형욱"
"2020.12.10","심재익","김상천"
"2020.12.10","박현수","안정기"
"2020.12.10","강승민","금지우"
"2020.12.10","이동훈","신재원"
"2020.12.10","변상일","현미진"
"2020.12.10","허영호","김형우"
"2020.12.10","김정현","문유빈"
"2020.12.10","김명훈","김형환"
"2020.12.10","김성진","이유진"
"2020.12.10","박재근","김승재"
"2020.12.10","황진형","황원준"
"2020.12.10","설현준","윤준상"
"2020.12.10","이원도","이 연"
"2020.12.10","박종훈","김혜민"
"2020.12.10","한상훈","이현욱"
"2020.12.10","백대현","권효진(남)"
"2020.12.10","이창석","이어덕둥"
"2020.12.10","송지훈","류수항"
"2020.12.10","박건호","박승현"
"2020.12.10","곽원근","강지훈"
"2020.12.10","허 진","이형진"
"2020.12.09","박창명","차민수"
"2020.12.09","차주혜","윤종섭"
"2020.12.09","최은규","안정기"
"2020.12.09","신재원","강유택"
"2020.12.09","박진영","이현호"
"2020.12.09","이재성","이현호"
"2020.12.09","이승준","이현호"
"2020.12.09","김선기","이현호"
"2020.12.09","조완규","이현호"
"2020.12.09","심재익","이현호"
"2020.12.09","이원도","이현호"
"2020.12.09","강지범","이현호"
"2020.12.09","한상조","이현호"
"2020.12.09","백현우","이현호"
"2020.12.09","박종훈","이현호"
"2020.12.09","김상윤","이현호"
"2020.12.09","이호승","김상윤"
"2020.12.09","이호승","조완규"
"2020.12.09","주형욱","김진휘"
"2020.12.09","이춘규","오정아"
"2020.12.09","김세동","오유진"
"2020.12.09","탄샤오","이동훈"
"2020.12.09","장치룬","천한치"
"2020.12.09","딩하오","퉁멍청"
"2020.12.09","우광야","장타오(濤)"
"2020.12.09","롄샤오","리쉬안하오"
"2020.12.09","셰커","허위한"
"2020.12.09","양딩신","신진서"
"2020.12.09","리친청","셰허"
"2020.12.09","탕웨이싱","황밍위"
"2020.12.09","천정쉰","황춘치"
"2020.12.09","셰얼하오","리웨이칭"
"2020.12.09","왕쩌진","왕싱하오"
"2020.12.09","당이페이","시바노 도라마루"
"2020.12.09","저우루이양","구링이"
"2020.12.09","박정환","판팅위"
"2020.12.09","랴오위안허","장웨이제"
"2020.12.09","장창","딩스슝"
"2020.12.09","천야오예","한이저우"
"2020.12.09","퉈자시","김지석"
"2020.12.09","강동윤","천쯔젠"
"2020.12.09","쉬하오홍","천셴(賢)"
"2020.12.09","차오샤오양","자오천위"
"2020.12.09","나 현","미위팅"
"2020.12.09","황윈쑹","천이춘"
"2020.12.09","스웨","구쯔하오"
"2020.12.09","펑리야오","신민준"
"2020.12.09","변상일","룽이"
"2020.12.09","타오신란","쉬자양"
"2020.12.09","쑨텅위","왕스이"
"2020.12.09","투샤오위","황징위안"
"2020.12.09","커제","멍타이링"
"2020.12.09","판인","리청선"
"2020.12.09","박상진","김수진"
"2020.12.09","곽원근","장혜령"
"2020.12.09","원성진","현유빈"
"2020.12.09","김현찬","주치홍"
"2020.12.09","한상조","신윤호"
"2020.12.09","이현호","강유택"
"2020.12.09","조승아","유경민"
"2020.12.09","양우석","김기범"
"2020.12.09","전영규","김영삼"
"2020.12.09","최병환","김수장"
"2020.12.09","최철한","김영환"
"2020.12.09","박영훈","조경호"
"2020.12.09","류동완","이지현(여)"
"2020.12.09","최현재","백현우"
"2020.12.09","김상인","정유진"
"2020.12.09","최홍윤","정두호"
"2020.12.09","김진휘","김상윤"
"2020.12.09","김선기","문명근"
"2020.12.09","이호범","이용수"
"2020.12.09","주형욱","이승준"
"2020.12.09","안성준","도은교"
"2020.12.09","이영구","박정수"
"2020.12.09","송상훈","박지연"
"2020.12.09","김상천","김민호"
"2020.12.09","심재익","조한승"
"2020.12.09","박진솔","박하민"
"2020.12.09","안정기","김민정"
"2020.12.09","박현수","최창원"
"2020.12.09","윤찬희","이태현"
"2020.12.09","이원영","박승화"
"2020.12.09","한태희","김경은"
"2020.12.09","금지우","이영신"
"2020.12.09","강승민","이현준"
"2020.12.09","김세동","장건현"
"2020.12.09","위태웅","최규병"
"2020.12.09","김형우","김대용"
"2020.12.09","허영호","유병호"
"2020.12.09","문유빈","백찬희"
"2020.12.09","김정현","전용수"
"2020.12.09","김명훈","유창혁"
"2020.12.09","김형환","최원용"
"2020.12.09","이유진","김노경"
"2020.12.09","김성진","이상헌"
"2020.12.09","김승재","박대영"
"2020.12.09","박재근","권주리"
"2020.12.09","황원준","박승문"
"2020.12.09","황진형","김기헌"
"2020.12.09","한웅규","김대희"
"2020.12.09","설현준","최진원"
"2020.12.09","윤준상","김신영"
"2020.12.09","이원도","김영광"
"2020.12.09","이 연","강다정"
"2020.12.09","김혜민","박정근"
"2020.12.09","박종훈","박지은"
"2020.12.09","이현욱","문민종"
"2020.12.09","한상훈","송규상"
"2020.12.09","이재성","배준희"
"2020.12.09","백대현","박동주"
"2020.12.09","권효진(남)","권효진(여)"
"2020.12.09","이어덕둥","이민진"
"2020.12.09","이창석","문지환"
"2020.12.09","송지훈","최재영"
"2020.12.09","류수항","유오성"
"2020.12.09","박승현","안관욱"
"2020.12.09","박건호","김동호"
"2020.12.09","강지훈","김동우"
"2020.12.09","안조영","김강민"
"2020.12.09","한승주","박민규"
"2020.12.09","한우진","정우진"
"2020.12.09","이형진","이기섭"
"2020.12.09","허 진","정대상"
"2020.12.08","김다영","조혜연"
"2020.12.08","김대희","김동면"
"2020.12.08","주치홍","김누리"
"2020.12.08","김현찬","고재희"
"2020.12.08","한상조","차주혜"
"2020.12.08","강유택","김명완"
"2020.12.08","이현호","강창배"
"2020.12.08","조승아","박태희"
"2020.12.08","김기범","최명훈"
"2020.12.08","양우석","이정우"
"2020.12.08","위태웅","홍기표"
"2020.12.08","전영규","김창훈"
"2020.12.08","김영삼","박상돈"
"2020.12.08","최병환","고근태"
"2020.12.08","최철한","최 정"
"2020.12.08","김영환","정동식"
"2020.12.08","박영훈","김종수"
"2020.12.08","이지현(여)","한상열"
"2020.12.08","류동완","황재연"
"2020.12.08","백현우","이춘규"
"2020.12.08","정유진","조연우"
"2020.12.08","김상인","서능욱"
"2020.12.08","최홍윤","허서현"
"2020.12.08","김상윤","김준석"
"2020.12.08","김진휘","김강근"
"2020.12.08","김선기","윤민중"
"2020.12.08","이용수","김동엽"
"2020.12.08","이호범","김일환"
"2020.12.08","주형욱","백성호"
"2020.12.08","안성준","김준영"
"2020.12.08","도은교","김동희(大)"
"2020.12.08","김세동","한종진"
"2020.12.08","이영구","강우혁"
"2020.12.08","박정수","장수영"
"2020.12.08","송상훈","박지영"
"2020.12.08","진시영","서건우"
"2020.12.08","오정아","강만우"
"2020.12.08","조한승","강지수"
"2020.12.08","심재익","이동휘"
"2020.12.08","박진솔","김영도"
"2020.12.08","유창주","김동희(小)"
"2020.12.08","김민정","이다혜"
"2020.12.08","안정기","김미리"
"2020.12.08","박현수","박지현"
"2020.12.08","최창원","박병규"
"2020.12.08","이태현","문종호"
"2020.12.08","윤찬희","김수용"
"2020.12.08","박승화","김세현"
"2020.12.08","이원영","손근기"
"2020.12.08","김경은","박준석"
"2020.12.08","한태희","서중휘"
"2020.12.08","금지우","박진영"
"2020.12.08","강승민","윤예성"
"2020.12.08","이현준","최은규"
"2020.12.08","타오신란","야오샤오퉁"
"2020.12.08","멍타이링","스위라이"
"2020.12.08","스웨","왕스이"
"2020.12.08","룽이","리청선"
"2020.12.08","자오천위","쉬자양"
"2020.12.08","천셴(賢)","양카이원"
"2020.12.08","미위팅","구쯔하오"
"2020.12.08","변상일","황윈쑹"
"2020.12.08","천야오예","랴오싱원"
"2020.12.08","강동윤","청자예"
"2020.12.08","퉈자시","나 현"
"2020.12.08","천이춘","천하오(浩)"
"2020.12.08","딩스슝","이링타오"
"2020.12.08","저우루이양","천쯔젠"
"2020.12.08","판팅위","김지석"
"2020.12.08","장웨이제","한이저우"
"2020.12.08","당이페이","후야오위"
"2020.12.08","랴오위안허","왕싱하오"
"2020.12.08","박정환","리웨이칭"
"2020.12.08","황밍위","구링이"
"2020.12.08","셰얼하오","롄샤오"
"2020.12.08","천정쉰","리친청"
"2020.12.08","신진서","탕웨이싱"
"2020.12.08","셰커","왕쩌진"
"2020.12.08","이동훈","리샹위"
"2020.12.08","허위한","샤천쿤"
"2020.12.08","딩하오","양딩신"
"2020.12.08","리쉬안하오","천한치"
"2020.12.08","탄샤오","쑨텅위"
"2020.12.08","장치룬","투샤오위"
"2020.12.08","커제","퉁멍청"
"2020.12.08","장타오(濤)","판인"
"2020.12.07","김채영","조혜연"
"2020.12.07","이동훈","탕웨이싱"
